Y,age35_twogrid,local_threegrid,people_threegrid,rich1_threegrid,road,internetj1500,entertainmentj1000,residentialj1000,atmj1500,hospitalj1500,non_local_twogrid,age25_threegrid
2.240056034,0.18376587,0.524927496,36205,0.000110482,14.63292702,12,25,152,54,33,0.369725541,0.259384063
2.690565424,0.187630764,0.533324061,35950,0.000111266,15.07527931,11,30,175,56,32,0.36831534,0.25783032
3.154640477,0.211816548,0.556598138,40178,9.96E-05,16.21640717,9,34,171,57,34,0.393086335,0.258325452
3.572973043,0.198612042,0.584825901,40925,9.77E-05,16.49615829,11,41,179,76,41,0.354678443,0.256249236
3.841851096,0.166578697,0.621863874,47750,8.38E-05,15.86671955,15,42,175,72,34,0.303881206,0.234806283
3.983286556,0.121374782,0.669030311,55987,7.14E-05,14.64184071,18,42,163,83,37,0.259686792,0.200850197
4.144785038,0.091796343,0.704675925,63581,6.29E-05,13.81943256,24,37,154,91,41,0.240978491,0.172708828
4.405777607,0.079150579,0.71710902,66538,6.01E-05,14.32070469,24,42,152,98,61,0.23544244,0.160013827
4.795054447,0.075526697,0.720701879,67419,5.93E-05,14.71660404,27,48,147,110,57,0.24951753,0.149824234
5.541821235,0.079702194,0.669874289,73263,0,14.63035648,37,45,139,128,62,0.317300157,0.171054966
7.088564642,0.10725246,0.632767424,72273,0,12.88955688,40,45,151,149,68,0.370520805,0.186943949
9.683100853,0.146034141,0.603515826,68149,0,12.5835535,42,60,171,148,66,0.422401028,0.203245829
12.82855526,0.172093676,0.57061199,67354,0,13.99858059,42,77,183,154,63,0.463357173,0.225866318
15.6896006,0.186615959,0.547129072,75028,0,15.24813885,43,90,207,164,66,0.465906058,0.249080343
17.54016205,0.198306541,0.53212205,75182,0,16.26831852,49,94,215,176,64,0.427880722,0.264637812
18.32186666,0.195021978,0.549638013,72102,5.55E-05,16.67717461,51,85,207,193,48,0.41903298,0.26397326
18.29281092,0.191247764,0.561377351,71093,5.63E-05,16.74595772,47,81,198,169,42,0.416197859,0.275864009
17.57253191,0.185443959,0.550602356,67319,5.94E-05,16.54452454,46,70,209,173,39,0.405584227,0.301653322
15.97924836,0.177811772,0.540065256,59765,6.69E-05,16.9215818,41,63,204,173,35,0.38224796,0.328202125
13.93136735,0.181190892,0.546446991,49831,8.03E-05,16.8042865,38,48,193,165,33,0.38470593,0.347956092
12.0437062,0.185854859,0.542673569,48871,8.18E-05,16.05437317,36,30,163,155,31,0.3899549,0.348263797
0,0.192592593,0.17037037,6615,0,38.04375397,0,2,4,5,0,0.777777778,0.244444444
0,0.132075472,0.132075472,2597,0,37.39428314,0,2,4,5,0,0.811320755,0.245283019
0,0.222840034,0.152941176,4165,0,36.7924585,0,2,2,5,0,0.725834046,0.541176471
0,0.238350515,0.260999254,4023,0,36.45626724,0,2,2,5,0,0.781030928,0.334327616
0,0.22464353,0.208239853,4903,0,36.49638824,0,2,2,5,0,0.786386871,0.336324699
0,0.217234262,0.202747027,4878,0,36.88416183,0,0,1,5,0,0.784055728,0.345633456
0,0.216216216,0.201066886,4874,0,37.41630585,0,0,3,5,0,0.780037463,0.342224046
0,0.216046002,0.217597362,4853,0,37.64821671,2,0,3,6,0,0.758488499,0.33010509
0,0.199615067,0.263262468,5033,0,37.09893634,3,0,7,6,0,0.683805334,0.314325452
0,0.191197485,0.326308395,5694,0,35.8450104,3,2,8,6,0,0.562160617,0.280119424
0,0.173402418,0.431482971,7458,0,34.97088791,3,6,9,7,0,0.5208981,0.241351569
0,0.164820117,0.436282586,10319,0,34.27246796,3,7,14,7,0,0.514502676,0.253706755
0,0.158393409,0.443424125,12850,0,32.70904106,4,7,16,14,0,0.514418126,0.263424125
0.00607732,0.161696658,0.429811128,15672,0.000191424,31.170429,4,7,17,17,3,0.546272494,0.267036753
0.050540485,0.157637696,0.421241413,16449,0.000182382,29.79500832,5,9,19,17,4,0.553766845,0.268709344
0.173107667,0.162357119,0.410164461,16174,0.000185483,29.28829086,6,8,27,17,4,0.586172456,0.272474342
0.361363672,0.164993539,0.388673296,16492,0.000788261,28.71028755,7,8,27,17,4,0.583838585,0.264855688
0.55549584,0.169260466,0.370506652,14132,0.000919898,28.44551384,7,6,26,17,4,0.600675594,0.259269742
0.712299615,0.162937743,0.343657941,11881,0.001094184,28.05270432,6,6,26,19,4,0.593223087,0.249305614
0.800392082,0.170925784,0.322369765,9790,0.00102145,27.8324675,5,4,19,14,4,0.617138485,0.247088866
0.802511212,0.167965512,0.311574458,8441,0.001184694,27.53409729,4,4,19,10,4,0.604211574,0.239900486
0.715128644,0.175466455,0.320731707,7380,0.001355014,27.33823502,3,4,16,5,4,0.683604605,0.23604336
0.553893186,0.17734657,0.26961716,3683,0,26.63153053,3,2,13,5,3,0.680956679,0.283464567
0.352117724,0.18907338,0.270010306,2911,0,25.5645079,3,1,9,2,0,0.686663096,0.281003092
0.166529783,0.20782726,0.274560275,2331,0,24.60753059,2,0,7,2,0,0.634278003,0.292578293
0.044653095,0.197749196,0.32266436,1156,0,25.07461334,1,0,8,2,0,0.639871383,0.269031142
0.002222084,0.194192377,0.358087487,983,0,24.6056732,1,0,1,2,0,0.666061706,0.276703967
0,0.199626866,0.322295806,906,0,24.61946201,0,0,1,4,2,0.667910448,0.267108168
0,0.233983287,0.329355609,838,0,25.51171039,0,0,2,2,2,0.587743733,0.257756563
0,0.24437299,0.376205788,622,0,24.89290253,3,0,5,2,2,0.540192926,0.245980707
0,0.303249097,0.478065242,889,0,23.97215088,4,0,6,6,2,0.501805054,0.167604049
1.36E-06,0.293768546,0.581883623,1667,0,22.7855323,4,3,8,6,2,0.471810089,0.203959208
0.001678886,0.230620155,0.594670407,2139,0,21.60536407,4,6,9,6,2,0.370155039,0.239364189
0.00821139,0.173150267,0.54063302,3507,0,21.17477356,4,7,8,9,4,0.426392067,0.25891075
0.037730065,0.166762507,0.525575758,4125,0,21.02243439,4,7,7,16,5,0.437607821,0.283636364
0.138449988,0.153663178,0.497566673,5137,0,20.06111122,9,7,9,26,9,0.469077069,0.302705859
0.320099857,0.157258065,0.484858044,6340,0,19.46321823,9,6,9,28,8,0.487231183,0.331388013
0.569524937,0.14994233,0.523837751,11809,0,18.75383255,9,9,17,29,9,0.423068051,0.388771276
0.876167602,0.152870838,0.522346996,17810,0.000224593,17.85399307,10,10,23,24,11,0.422843006,0.359124088
1.243500665,0.167274536,0.537881075,19878,0.000201227,17.02960503,11,7,27,23,13,0.405255305,0.354864675
1.712539648,0.174508595,0.517114432,22817,0.000350616,16.22744644,12,14,38,29,18,0.436819396,0.353771311
2.239915506,0.175162504,0.48894434,28854,0.000277258,15.51749424,9,13,56,29,20,0.485313523,0.345636653
2.664051574,0.182645206,0.461506346,35928,0.000222668,18.4069146,7,14,68,25,22,0.563610917,0.340458695
2.870799213,0.18594469,0.441839386,33098,0.000241706,16.70877029,7,13,79,34,25,0.56668007,0.324793039
2.87803844,0.182186235,0.439212908,31051,0.00012882,13.2760601,7,12,88,36,35,0.564329853,0.323081382
2.74640718,0.180484128,0.429265231,30268,0.000132153,13.22774271,9,13,100,42,35,0.547393155,0.323741245
2.529737425,0.185300972,0.45003208,32731,0,13.91559643,10,18,112,45,33,0.513386006,0.293880419
2.331973765,0.203664921,0.477688734,32069,0,15.63593948,10,29,132,54,35,0.419521316,0.287099691
2.277360403,0.214272992,0.526912872,32791,0,16.23839802,12,31,146,54,35,0.394050941,0.276752768
2.477850564,0.216078495,0.528344858,36444,0,16.36774422,12,30,159,56,33,0.400390307,0.270387444
2.847453219,0.217080019,0.530322041,38256,0,16.39578812,13,32,164,60,37,0.397332709,0.27368256
3.203614155,0.217367473,0.551247123,42578,0,17.00105217,13,33,166,67,29,0.379061937,0.272065386
3.485251425,0.200316901,0.581948076,42832,9.34E-05,16.99259941,16,35,176,71,39,0.3475,0.266366268
3.611365935,0.170768582,0.623111111,46125,8.67E-05,15.99749924,20,38,178,81,39,0.30504184,0.238395664
3.585512066,0.120811077,0.672731071,52657,7.60E-05,14.76287861,19,45,187,87,40,0.262350846,0.200030385
3.542278503,0.088783752,0.70591924,60599,6.60E-05,13.97463955,22,39,159,87,42,0.243654498,0.17244509
3.570205986,0.071595705,0.719717264,61966,6.46E-05,14.24252991,22,39,164,91,41,0.234153679,0.156182423
3.70117929,0.06665493,0.714729303,59901,6.68E-05,14.50403088,21,36,143,107,37,0.252602161,0.149797165
4.130071718,0.07766509,0.655494873,64269,0,14.44771744,26,36,134,130,52,0.32557371,0.174843237
5.280194416,0.104668377,0.614515686,65598,0,13.42887573,38,37,136,141,62,0.392049941,0.196606604
7.291988068,0.13818128,0.590236101,60652,0,13.2451722,40,53,157,140,60,0.432257109,0.208435006
9.836082687,0.151917161,0.562215166,60781,0,14.16904476,42,68,173,148,56,0.435646012,0.227620474
12.17823135,0.167393882,0.541569598,68680,0,15.67007389,42,77,183,147,40,0.415161889,0.252300524
13.67530385,0.175194634,0.543359783,70826,0,17.01125137,44,82,181,151,40,0.367233022,0.260384605
14.24731212,0.169100424,0.569167852,67488,0,17.05969109,44,72,173,158,42,0.345078495,0.260327762
14.43490651,0.174542293,0.584294512,65111,0,16.99984558,44,66,175,155,37,0.362969213,0.270491929
14.10849953,0.181181125,0.567528458,62196,0,16.88155296,41,55,196,158,34,0.382367901,0.302511416
13.13506391,0.174999129,0.550869178,53844,0,16.30026924,41,48,194,161,33,0.392920601,0.337976376
11.80747956,0.180156284,0.559194725,45798,0,16.25630859,38,45,180,156,33,0.40167754,0.361434997
10.56988214,0.187441774,0.548783469,45005,0,16.00035034,30,21,156,139,29,0.408272778,0.359737807
0,0.172284644,0.247191011,13083,0,38.54745804,0,2,5,5,0,0.72659176,0.333333333
0,0.205357143,0.0625,5488,0,37.79702301,0,2,3,5,0,0.910714286,0.321428571
0,0.217712177,0.375,5096,0,37.08480545,0,2,3,5,0,0.704059041,0.192307692
0,0.225376796,0.239025511,4351,0,36.53328873,0,2,3,5,0,0.753943218,0.340841186
0,0.227342159,0.203654359,5254,0,36.41151428,0,2,3,5,0,0.786150713,0.341263799
0,0.216695395,0.20692974,5195,0,37.01745102,0,0,3,5,0,0.776655996,0.349759384
0,0.212717058,0.207484326,5104,0,37.93008082,0,0,3,5,0,0.762768131,0.347962382
0,0.214379085,0.222485207,5070,0,39.38982023,0,0,3,6,0,0.738823529,0.335897436
0,0.201388889,0.266184236,5113,0,39.52782578,3,0,7,6,0,0.658119658,0.318208488
0,0.197386059,0.330853702,5646,0,37.45059616,3,0,6,8,0,0.555630027,0.280198371
0,0.188305564,0.424549382,6713,0,36.34618225,3,4,9,6,0,0.559572461,0.238790407
0,0.169906093,0.428996793,8732,0,35.33992981,3,5,10,7,0,0.550993667,0.245648191
0,0.161389369,0.434391737,10456,0,33.96824051,4,5,14,7,0,0.55497985,0.255164499
0.005693442,0.16043956,0.413952758,12743,0.000235423,32.74070023,4,6,14,10,0,0.606750392,0.259279604
0.0493213,0.156133829,0.403700263,12918,0.000232234,31.63075714,4,7,12,17,3,0.62098682,0.262579347
0.171712744,0.159451659,0.388925295,12208,0.00024574,31.13183167,5,7,18,17,3,0.629689755,0.269167759
0.359779009,0.168445281,0.367542857,13125,0.000990476,30.67549995,5,4,19,17,4,0.680895585,0.26087619
0.553877692,0.172901921,0.35213205,10905,0.001192114,29.45253189,5,4,20,17,4,0.70677452,0.254562127
0.707754687,0.172373081,0.326619778,9384,0.001385337,28.88565392,4,4,16,14,4,0.725304998,0.243819267
0.790883871,0.178433125,0.313259174,7821,0.001278609,28.87129562,4,2,12,8,3,0.731903485,0.242935686
0.788066974,0.178937558,0.307919124,7122,0.0014041,28.58925171,4,2,9,5,3,0.72972973,0.234344285
0.699824727,0.175989673,0.321401254,6537,0.001529754,28.38828064,3,1,8,5,3,0.70697074,0.229157106
0.541126898,0.179303767,0.266426937,3059,0,27.52662552,3,1,8,2,0,0.705770148,0.281137627
0.34866298,0.192491061,0.262019231,2912,0,26.52602501,2,0,6,2,0,0.711561383,0.289835165
0.16276539,0.203448276,0.262849979,2393,0,25.47909233,1,0,5,2,0,0.648275862,0.304220644
0.042408991,0.190889371,0.297340854,1241,0,26.26717285,1,0,6,2,0,0.592190889,0.298146656
0.001824395,0.196850394,0.329279701,1069,0,27.33803513,0,0,1,2,0,0.62992126,0.31898971
0,0.197771588,0.301425662,982,0,27.52117142,0,0,1,0,0,0.640668524,0.317718941
0,0.212121212,0.271386431,1017,0,28.02707115,0,0,1,2,2,0.609090909,0.285152409
0,0.219081272,0.324543611,986,0,27.49968181,2,0,1,2,2,0.583038869,0.265720081
0.00046561,0.182758621,0.420646067,1424,0,26.57256985,4,0,3,6,4,0.34137931,0.224016854
0.007195083,0.205128205,0.531940538,2489,0,25.03265533,4,2,7,8,4,0.297008547,0.228204098
0.028048525,0.189265537,0.581357318,3669,0,23.12953461,4,5,10,15,4,0.268926554,0.257290815
0.056580991,0.175645756,0.585723002,4917,0,21.92462524,6,7,11,18,4,0.312546125,0.272523897
0.115369829,0.177444549,0.59322341,5519,0,21.20681587,9,7,12,25,8,0.337706967,0.288820438
0.26589063,0.174825175,0.581074255,5939,0,20.62180901,9,7,13,28,9,0.386743691,0.303081327
0.511506715,0.153797267,0.56175122,6761,0,20.18067207,9,11,22,30,11,0.448045758,0.334122171
0.826311643,0.148704903,0.562754622,12764,0,19.68386894,10,12,25,29,11,0.416049954,0.383187089
1.220378131,0.15153235,0.533023483,20440,0.000195695,18.73398384,13,8,29,33,16,0.416217367,0.356164384
1.750754074,0.160601963,0.537342801,23378,0.000171101,18.11215454,13,9,41,37,16,0.404796896,0.350842673
2.462261143,0.166604961,0.518956842,28222,0.000283467,17.63290611,12,15,48,34,21,0.411329137,0.348522429
3.156380736,0.17135202,0.492405027,35089,0.000227992,17.07877632,9,16,69,26,24,0.448763397,0.341617031
3.638031289,0.180861647,0.46888841,41769,0.00019153,18.72702698,8,16,82,27,22,0.511593205,0.336469631
3.82463142,0.19053032,0.450661536,37942,0.000210848,17.58652629,10,15,83,33,25,0.536790102,0.323968162
3.719606027,0.187983672,0.449342637,33391,0.000119793,14.44919729,11,13,87,40,29,0.536652777,0.32125423
3.449594807,0.185741729,0.439725724,31647,0.000126394,13.64942261,12,13,96,44,30,0.526446105,0.320472715
3.158391071,0.183164813,0.443621733,29577,0,15.93391953,13,17,112,49,28,0.501971689,0.315988775
2.884194585,0.192414711,0.474100693,27549,0,17.4424987,12,29,136,54,29,0.435639971,0.313659298
2.689472087,0.201403679,0.527822624,27873,0,18.16354637,12,36,155,53,28,0.413068732,0.307214867
2.715859925,0.205167959,0.530970574,30755,0,18.31536148,15,32,156,56,31,0.412825934,0.29822793
2.9614704,0.207661455,0.532619715,33538,0,18.1340657,16,34,165,57,31,0.405664238,0.305981275
3.24020253,0.212024974,0.554602184,38460,0,18.10248817,15,33,169,66,34,0.383088527,0.302106084
3.413982725,0.198087289,0.591226415,42400,9.43E-05,17.74549805,15,34,175,78,38,0.340010433,0.274929245
3.394334859,0.165967314,0.627829097,44493,8.99E-05,16.1114595,20,32,181,77,37,0.295457892,0.246106129
3.187799041,0.11395522,0.673531915,52875,7.57E-05,14.66060616,21,32,163,89,40,0.258890225,0.205465721
2.947492934,0.076177684,0.702104259,61827,6.47E-05,14.12713875,24,30,147,86,41,0.237311714,0.17901564
2.765014908,0.059437086,0.717263917,62118,6.44E-05,13.83799614,24,25,133,87,40,0.22859508,0.158633568
2.65973256,0.05176835,0.713016629,57972,6.90E-05,13.85495033,22,27,123,98,39,0.248940006,0.149071966
2.862997908,0.068518387,0.652268826,60009,0,13.5479887,23,29,122,116,41,0.327593944,0.172090853
3.628697447,0.100960495,0.610459034,61172,0,13.24555019,29,35,117,119,43,0.402702409,0.194255542
5.000601234,0.133980169,0.587514802,54048,0,14.48640751,36,48,110,130,42,0.429192773,0.202283156
6.829425659,0.150304742,0.569059162,54866,0,15.30506714,37,56,148,140,42,0.414528238,0.21169759
8.632724528,0.166912916,0.561753522,59697,0,15.80919094,38,62,161,134,35,0.39797561,0.235606479
9.748957485,0.174366652,0.56729161,62779,0,16.79356567,42,62,164,136,34,0.351513855,0.243855429
10.33118668,0.169808079,0.596525981,61082,0,17.52847572,43,58,161,148,37,0.326805085,0.244360041
10.60703998,0.180198339,0.614179167,59665,0,17.75332275,43,52,168,138,31,0.352952243,0.252576888
10.59480255,0.185283327,0.594135042,56812,0,17.29797554,34,50,183,144,31,0.387552657,0.287509681
10.14752773,0.174137507,0.565088631,46936,0,16.0547118,36,44,178,139,30,0.40403999,0.339867053
9.475776303,0.178889813,0.551690348,42861,0,15.76024406,29,29,184,124,31,0.406355244,0.365087142
8.870450485,0.186194407,0.540921473,42215,0,15.79425907,28,19,146,122,30,0.412398922,0.363117375
0,0.201550388,0.333333333,6321,0,39.3318219,0,2,3,5,0,0.612403101,0.434108527
0,0.275862069,0.275862069,2842,0,38.53143051,0,2,3,5,0,0.672413793,0.275862069
0,0.224056604,0.410714286,2744,0,37.74088547,0,2,3,5,0,0.711253369,0.285714286
0,0.223951715,0.251420993,5278,0,36.98908554,0,2,3,5,0,0.75635324,0.311860553
0,0.219593726,0.221484122,6172,0,36.77979675,0,2,3,5,0,0.775520699,0.314160726
0,0.205755029,0.223887974,6070,0,37.64267642,0,0,3,5,0,0.761395467,0.321746293
0,0.200436324,0.221823157,5847,0,38.6073121,0,0,4,5,0,0.739296428,0.325466051
0,0.202180961,0.231567645,5588,0,39.99713943,0,0,3,4,0,0.715001474,0.321045097
0,0.19052103,0.269561815,5112,0,40.83586044,2,0,3,6,0,0.622096673,0.312989045
0,0.183637946,0.309759547,4949,0,39.56794586,2,0,6,6,0,0.52175805,0.297635886
0,0.184151283,0.371659102,3966,0,38.27937302,3,2,7,4,0,0.538496173,0.294755421
0,0.170349538,0.377846391,5182,0,36.96390762,3,2,9,6,0,0.575733226,0.285411038
0,0.155814829,0.379888268,5907,0,35.4076915,3,2,10,6,0,0.596537448,0.289994921
0.003620543,0.160335028,0.356785955,7405,0,34.30176941,4,2,10,6,0,0.692192641,0.291424713
0.033222863,0.1575,0.334275219,7078,0,33.58852234,4,2,10,6,0,0.719375,0.30008477
0.131148831,0.162326682,0.318657963,6587,0,32.92544434,3,3,10,6,0,0.729455529,0.301199332
0.29846386,0.17196702,0.303052116,6946,0.000431903,31.73844215,3,3,5,7,2,0.73576757,0.299740858
0.477779335,0.17905103,0.275616438,5475,0.000547945,31.29955513,4,3,7,9,3,0.738137869,0.301369863
0.622615741,0.173750932,0.250773994,4845,0.000619195,30.9159362,4,3,10,3,3,0.697986577,0.292672859
0.700233392,0.183823529,0.227496311,4066,0.000737826,30.57318748,4,1,8,1,2,0.704503676,0.298573537
0.697369497,0.1819017,0.227272727,3850,0.000779221,30.17683456,4,1,8,0,1,0.709232889,0.291168831
0.612589376,0.179899036,0.243038659,3699,0.00081103,29.83428291,3,1,8,0,0,0.695273061,0.288997026
0.465838634,0.179548728,0.256728778,2898,0,29.32553711,2,0,8,0,0,0.702352376,0.290545204
0.286464774,0.18486424,0.256110908,2741,0,27.51705521,1,0,6,0,0,0.716348931,0.296607078
0.028575805,0.152753108,0.291770574,1203,0,27.09660103,0,0,6,0,0,0.648312611,0.325852037
0.000488599,0.158110883,0.243172952,1538,0,27.76808731,0,0,1,0,0,0.681724846,0.324447334
0,0.158150852,0.223890785,1465,0,28.70373146,0,0,1,0,0,0.642335766,0.326279863
9.00E-05,0.161290323,0.26244622,1627,0,28.44955902,0,0,1,3,2,0.631964809,0.28580209
0.00646919,0.134461264,0.341991342,2079,0,27.77113885,3,1,6,5,4,0.439893143,0.259259259
0.037197831,0.169278997,0.463038417,3436,0,26.23899092,4,1,9,16,4,0.344827586,0.261059371
0.08870228,0.158687943,0.585221258,4723,0,23.57919649,6,2,13,19,4,0.29787234,0.298539064
0.141046988,0.163812528,0.601817277,8034,0,21.84907402,7,3,15,22,5,0.278278504,0.302340055
0.223061709,0.168230016,0.59036965,10280,0,21.25206703,9,3,18,26,10,0.287520392,0.308560311
0.411745971,0.17453505,0.582304147,10850,0,20.82106903,9,5,23,31,13,0.319640302,0.317050691
0.697607834,0.157706093,0.572816361,11735,0,20.53707222,10,10,25,28,12,0.362679211,0.326288879
1.066083603,0.148869016,0.56783407,17646,0,20.22857101,10,10,35,28,12,0.393477117,0.362008387
1.523576557,0.153297362,0.538933951,25890,0.0001545,19.37829025,13,8,40,31,18,0.424100719,0.341521823
2.190620212,0.154598078,0.531829022,27255,0.000146762,18.92418839,12,10,47,37,17,0.429117519,0.341588699
3.073526472,0.165671846,0.529675843,30294,0.000264079,18.78101929,11,16,55,41,25,0.432997676,0.336271209
3.894710715,0.171168548,0.508978893,36196,0.000221019,18.45191437,13,17,73,31,25,0.46108482,0.329843077
4.436690635,0.181983304,0.483851381,42821,0.000186824,18.4998411,10,17,86,28,25,0.514652974,0.328273511
4.589448874,0.192040484,0.468214939,38839,0.000205979,18.45544123,10,17,90,34,25,0.53632387,0.315172893
4.372833991,0.192071925,0.468519075,33290,0.000240312,17.27119114,11,15,88,43,27,0.514997957,0.311895464
3.992357708,0.186345016,0.461853608,30999,0.000258073,17.17473793,12,13,96,52,30,0.515248066,0.309074486
3.646172218,0.18033142,0.450452339,28629,0.000139718,18.38892273,13,18,117,57,31,0.497617242,0.312270774
3.305427369,0.186697044,0.473407407,27000,0.000148148,19.43484161,14,28,127,60,29,0.437124233,0.315740741
3.017894833,0.194896524,0.528500376,27947,0.000143128,19.92339462,15,35,147,58,29,0.415310428,0.310408988
2.929464903,0.20362825,0.535910682,30005,0.000133311,19.8359922,16,32,152,51,32,0.422487388,0.30398267
3.112981773,0.205274502,0.541073318,33075,0,19.38190224,16,32,144,63,39,0.421030388,0.315857899
3.376772942,0.209625833,0.562562256,39153,0,18.77242805,17,36,151,72,36,0.394898077,0.312696345
3.476488083,0.201858175,0.599072158,43973,9.10E-05,18.27132965,18,39,173,77,39,0.358969269,0.285970937
3.339539123,0.171962535,0.631281227,45433,8.80E-05,16.78063934,22,39,171,81,36,0.319415266,0.259635067
2.998879783,0.115038026,0.671823549,51323,7.79E-05,15.37099728,23,27,154,88,39,0.281140155,0.214172983
2.596743794,0.078598334,0.698062497,58787,6.80E-05,15.1023645,26,21,131,93,36,0.253780041,0.18563628
2.25595497,0.062978607,0.711879891,58014,6.89E-05,14.25898628,27,23,121,89,32,0.243629922,0.160375082
2.031684927,0.055124044,0.708913517,52785,7.58E-05,13.39735573,23,21,112,95,35,0.25904243,0.144719144
2.028014246,0.071837921,0.645189564,53623,0,13.06937843,23,22,104,111,37,0.332149487,0.166253287
2.402546581,0.103704653,0.601737565,54444,0,13.65378067,26,24,95,114,42,0.412863735,0.190654618
3.226512149,0.137274162,0.58334357,48846,0,15.75900078,32,32,108,119,43,0.428310823,0.19938173
4.395451127,0.146110839,0.58029164,55205,0,16.65600487,34,42,135,115,43,0.392136655,0.200778915
5.58158088,0.158528882,0.574960088,60759,0,17.04743736,37,46,156,121,32,0.383056875,0.226320381
6.527965015,0.163718148,0.580059395,64652,0,17.81401207,38,47,169,128,30,0.339900488,0.235909175
6.968624046,0.161659402,0.606877705,63306,0,18.46365929,39,52,160,128,31,0.315561436,0.235664866
7.142200569,0.17122285,0.623215313,60865,0,18.8224086,36,45,160,124,26,0.346030892,0.235767683
7.316643651,0.185462226,0.604586779,55987,0,18.40381111,32,46,179,126,28,0.398380781,0.265561648
7.343471496,0.175236097,0.560828625,42480,0,16.3748827,28,38,177,124,29,0.409598978,0.334369115
7.214206017,0.181598453,0.537713612,40728,0,15.86240654,26,35,157,114,30,0.411416371,0.36645551
7.21140303,0.181993901,0.525843578,38230,0,16.39316845,24,20,141,103,24,0.409862119,0.369918912
0,0.315789474,0.378947368,4655,0,40.46419678,0,2,3,5,0,0.452631579,0.242105263
0,0.142857143,0.484848485,11319,0,39.78695053,0,2,3,5,0,0.428571429,0.212121212
0,0.203379953,0.25,4508,0,38.90000885,0,2,3,5,0,0.665792541,0.25
0,0.200116686,0.312066752,7790,0,38.01059641,0,2,3,5,0,0.700116686,0.244159178
0,0.199614891,0.293232192,8437,0,38.00506897,0,2,3,5,0,0.713414634,0.250088894
0,0.191593695,0.295372379,8298,0,38.82969681,0,0,3,5,0,0.706129597,0.255965293
0,0.18914405,0.298875269,7913,0,39.59486664,0,0,4,5,0,0.670563674,0.25856186
0,0.179310345,0.307261807,7326,0,40.36761368,0,0,3,4,0,0.622570533,0.255801256
0,0.177104377,0.285582681,4342,0,41.87276886,1,0,3,4,0,0.501010101,0.311146937
0,0.179136691,0.327102804,3852,0,42.02638443,1,0,2,4,0,0.461870504,0.292834891
0,0.189902035,0.388908146,2885,0,40.98093094,2,0,4,4,0,0.496608892,0.294627383
0,0.179245283,0.365686945,2926,0,39.06485306,2,2,7,4,0,0.547895501,0.295283664
0,0.16959799,0.338876687,3187,0,36.92070129,2,2,7,4,0,0.596733668,0.295889551
0.000974941,0.182441701,0.295908427,4106,0,35.66785782,2,2,8,6,0,0.684499314,0.298100341
0.015417823,0.174242424,0.250803859,3732,0,35.38071548,3,2,4,6,0,0.721763085,0.313772776
0.078165564,0.173105498,0.227142036,3478,0,34.59746552,3,2,3,6,0,0.729569094,0.320874066
0.199244821,0.192939245,0.222739981,3219,0,33.03170609,2,3,4,2,0,0.743021346,0.324013669
0.345076654,0.203586498,0.223444483,2909,0,32.06889297,2,3,5,0,0,0.734177215,0.316259883
0.471539704,0.170621469,0.227517019,2791,0,31.83005539,2,1,8,0,0,0.705084746,0.306341813
0.536864159,0.188925081,0.239563746,2659,0,31.81531113,2,1,8,0,0,0.71606949,0.321173373
0.533242408,0.190975866,0.244648318,2616,0,31.00068375,1,1,8,0,0,0.725078699,0.309633028
0.458124119,0.191184008,0.261768083,2613,0,30.52844536,1,0,7,0,0,0.707329575,0.30807501
0.333491256,0.191227206,0.261974945,2714,0,29.73925865,0,0,6,0,0,0.707737802,0.306558585
0.188991437,0.185264282,0.259272997,2696,0,27.49660797,0,0,6,0,0,0.715963695,0.310089021
0.069573438,0.17005988,0.247622985,2419,0,26.7821196,0,0,5,0,0,0.701796407,0.333195535
0.011427323,0.154050465,0.250896057,1395,0,28.15081665,0,0,2,0,0,0.657370518,0.345519713
0,0.167530225,0.216517857,1792,0,27.3954837,0,0,1,0,0,0.781519862,0.348772321
0,0.169110459,0.223089794,1793,0,28.02449135,0,0,1,1,0,0.775171065,0.341327384
0,0.154046997,0.228525981,1886,0,29.32206589,0,0,1,1,0,0.757180157,0.319194062
0.002684583,0.166057059,0.278735632,2088,0,29.31214867,0,0,2,1,2,0.678858815,0.302203065
0.026389521,0.1457773,0.356975838,2566,0,29.13925362,1,1,9,10,2,0.543302851,0.275526111
0.094004707,0.164,0.469941349,4092,0,28.30355545,3,1,16,15,2,0.342181818,0.278836755
0.178677433,0.147224095,0.589387239,6332,0,24.92934102,6,3,17,19,2,0.298494044,0.320909665
0.252519305,0.141420912,0.601403243,10547,0,22.05322804,8,5,19,22,3,0.2769437,0.328908694
0.340857498,0.145368421,0.590118606,13743,0,21.88615638,9,5,29,26,10,0.305578947,0.329331296
0.529941099,0.149241408,0.568586187,15681,0,21.9985746,10,7,33,30,11,0.326349468,0.322364645
0.849164105,0.141121791,0.560156655,17363,0,21.29363762,10,9,35,39,12,0.348684905,0.325807752
1.263267136,0.145384345,0.559145791,23273,0,20.62387207,9,11,48,36,12,0.378027378,0.348343574
1.773211502,0.156506933,0.535219962,30778,0.000129963,19.82338882,10,12,52,39,15,0.423838482,0.329813503
2.512587389,0.15885479,0.519573425,30194,0.000132477,19.61075455,10,11,51,42,20,0.432469957,0.329800623
3.464194363,0.169499679,0.519524406,31960,0.000125156,19.80842407,13,16,59,45,25,0.432248236,0.326783479
